Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,45500.00,1092.05,1092.05,828.60,852.80,850.80,852.80,655.00,7606.03,155.41,6150.00,4625.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41000.00,13.35,17.35,12.00,12.80,13.75,12.80,1999.00,20496.23,6.48,15325.00,8100.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43200.00,50.00,76.25,50.00,54.05,56.00,54.05,2598.00,28095.96,37.56,18175.00,11075.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43300.00,82.15,85.05,57.50,60.50,59.80,60.50,5817.00,63064.17,95.14,46450.00,15050.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,45600.00,1084.55,1090.60,940.00,942.00,942.00,1171.60,40.00,466.26,10.26,425.00,400.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41100.00,13.35,15.55,10.65,13.95,13.95,13.95,19.00,195.29,0.07,225.00,150.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41200.00,14.25,22.80,12.25,13.90,13.50,13.90,56.00,577.04,0.24,800.00,400.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43400.00,94.45,96.65,64.40,68.15,69.05,68.15,5416.00,58865.87,102.27,48750.00,25425.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43500.00,110.05,125.00,71.85,75.85,77.05,75.85,27236.00,296761.81,570.31,177525.00,115950.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,45700.00,1064.70,1064.70,994.25,1027.95,1027.95,1238.55,17.00,198.54,4.32,300.00,275.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,45800.00,-,-,-,1599.05,1599.05,1307.35,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41300.00,14.50,19.15,13.25,16.10,14.00,16.10,117.00,1208.46,0.43,700.00,700.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41400.00,15.35,16.50,12.70,14.90,14.75,14.90,41.00,424.50,0.15,300.00,300.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43600.00,126.50,129.85,81.55,85.60,87.40,85.60,8157.00,89102.34,191.04,71450.00,52675.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,45900.00,-,-,-,2201.10,-,1377.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41500.00,15.30,17.40,14.00,15.05,16.75,15.05,2485.00,25791.39,9.52,13375.00,13375.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41600.00,18.00,26.00,13.10,15.05,17.25,15.05,182.00,1893.55,0.75,1900.00,1200.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43700.00,145.45,153.30,92.55,98.05,98.85,98.05,9132.00,100021.77,254.67,74300.00,44075.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41700.00,-,-,-,319.90,-,28.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41800.00,-,-,-,340.55,-,32.40,-,-,-,-,-,-
